id,categoryA,categoryB,categoryC,categoryD,categoryE,categoryF,featureA,featureB,featureC,featureD,featureE,featureF,featureG,featureH,featureI,compositionA,compositionB,compositionC,compositionD,compositionE,compositionF,compositionG,compositionH,compositionI,compositionJ,unit,result
8a9be8748cc46435fa9e93a7c9252133ab2b51eb85cad6faf70dc41d506dc8f3,catA_3,catB_0,catC_1943,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_1,0.005343605180259013
fb62230647993342d56a80043e02c81e4ef0cb76f7ab43029acf5e365a9878c7,catA_9,catB_0,catC_1220,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_10,0.7914892703862662
f0afc673c7018f14bbee973ecf802788ca141e066d22361ae5d933673bcf3d71,catA_8,catB_0,catC_1220,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_9,0.0030260450968543546
bf9683c5f276123511196f7102de43a0c5bbe7279e2c5e1dfa20f6465da6c5a5,catA_11,catB_0,catC_1220,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.06451943329040077
220fac7d5bc689ce85a3bb0d9ac05480fc591ff0b903723eaae1a43ee790de12,catA_15,catB_0,catC_1220,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_4,0.06114854544261675
56f9b21633bdddfd3f21d4a8c3870e801715ab6797efbecc85ade1f021b2f0a9,catA_1,catB_0,catC_776,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_6,0.001303547604239076
03cce7712acda2d0fc88577492b5ce75933d31f8ba1af180bafa15d0b57ebe85,catA_7,catB_0,catC_881,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_8,0.5296065547232427
2cf96916a7e7978b2bdb63c37db701012130faa8a20476fe5a7b0c2a8cff8afe,catA_13,catB_0,catC_881,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.21798287749071896
a8a0f88138aaad83f7e85ba55576f3f371f7fb99581abe7e4214259aafc60fb9,catA_16,catB_0,catC_375,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_2,0.00011961192244075551
19f5e97045695d2b80ef28acf9a1cf5ff127fdc1d16d105d8db428ff70dd0928,catA_18,catB_0,catC_375,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.05514720812182741
076f96f8aaa959feed0f34197d1acb76f8feb8fb96b7160c3e9cb0585ecd25bc,catA_14,catB_0,catC_1079,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.030229562845670126
61aae4b707fb4da5ef1e775b502df1adcba877c070226a326aa41dc074f5bf5d,catA_10,catB_0,catC_1079,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_4,0.026069461644192316
a7d401a4d0d626ba2ac1eed993449ea1ac8bc8bf6ec3f7606e04ad55742d91e3,catA_5,catB_0,catC_1079,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.02966361087961209
d3089472aedc69b7d48d659208b9f4aae0ebc6a6bd536caf25dd8d3dab486880,catA_4,catB_0,catC_728,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_3,0.011444668367259356
eef5e7723db206dadc9ff151343306dffd909bee619f667a17b5fef5d3f0ac52,catA_14,catB_0,catC_728,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.030229562845670126
d86ae4e0c618e8723486a526fe1268b8024bb5cfb19363e0a2afba64cde145f3,catA_9,catB_0,catC_728,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_10,0.44134334763948496
723d71ab283e4ffddc1fd21218aec2260bb483b87ffd70f2cc80d7061154bab7,catA_8,catB_0,catC_728,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_9,0.002800730566324694
6775d43158395d506ac58a7d852248da0745389a5b8024b5ad852a8dd8f60029,catA_12,catB_0,catC_824,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_11,0.01251523365935183
fb088d37f77b7449fedacc907583cebb9afc68f772f94fc721d8330ffc1b7723,catA_3,catB_0,catC_5,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_1,0.012402282114105706
c65fba6588d90666b35005be193535332486ba997b5aae9325f59e2730e03548,catA_4,catB_0,catC_47,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_3,0.06287151827679378
b4f7aa54f30be98868c7fd312250247a50107efd1d1ab13a82acdcd3ee2b808a,catA_14,catB_0,catC_47,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.051948480945526176
033395b83ad42e70cc5b8d99171d9f6fe28f33a81410f8aa4ce3320a78f484d9,catA_16,catB_0,catC_38,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_2,0.0019226669286107174
79ec3bbef0ff04e1f8ec395002a89aab03fb1615594287af01a792584a9732a1,catA_19,catB_0,catC_38,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_13,0.40900628525582444
6e8d3ba13b9f270f37312f0f9b479e7d395fdedd5a0e881173c2349861c10e48,catA_13,catB_0,catC_1440,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.1383053261610728
335d05b9d60063874602ccb2021c95ba1caf22e32fa92f846d0f5bf8297dd6a4,catA_16,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_2,0.0013556127743361349
a45e0bac6beef96cabf5487b42df33a0ba2c55a4b8d109ab79d41b8a7f732a16,catA_12,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_11,0.28978985877636815
e752ae709538145faf7003c63592572c8f37e94127e53e2d9443da645f350b9c,catA_6,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_7,0.7299046067148727
9289c5e2e33adc666d04307eb0f4c9640ab7cfd7c1840913db9101493f60039d,catA_20,catB_0,catC_462,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_3,0.4249341678368255
37cea1b0ad2129a992a8ae13f9907af93ab998eb33fd30443108705995105229,catA_12,catB_0,catC_462,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_11,0.2609297557445684
9f1c9a2e2922b89ddd394f085c36d731490677f8764421332d17dc905db4e208,catA_1,catB_0,catC_999,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_6,0.004899498774375297
c33d4d44a21bb8b4ce33f0b400c570f9e454dac7b803e2a984b3ad1b1f439520,catA_29,catB_0,catC_1083,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_3,0.10564388490443609
b943e47c77363ae35ffd66214b0400128ef36c7983de296afbe0eaf0f3e488d5,catA_18,catB_0,catC_1310,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.019331888779452987
8f7ac923d1f9cf80aad4b835e8aced00ff62b0800200f6fdbac8c8b08bb02a3b,catA_1,catB_0,catC_872,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_6,0.00364992256003122
fdaf781a97659fe2af41c21fa1be47aa59623eb4fd242e3bebb8377386a42621,catA_7,catB_0,catC_872,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_8,0.44152074198037666
f762d27a5a499f778c9545fa1b850d9678fb00a014fae3a09fbd63c6184d733e,catA_1,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_6,0.0052211612336735816
8df5360cd7c85ac570626da2566d5dd68279d09ea4ae319cad6b11c389dd4f78,catA_7,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_8,0.38703139475570125
d87e6494354b528681d364c73d5b00fa2de760431bd1f9f6434b8e29e10f7e2d,catA_2,catB_0,catC_462,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_1,0.02567280364018201
571e4376df330d6000acf83bd54e42345e8dd8615675d447b738a100853e65ce,catA_13,catB_0,catC_462,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.22301931964542765
6ea74d5e15fb90eddbf587fa885650c60b0f878a3f5918130b55a77229f120f9,catA_11,catB_0,catC_462,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.25305523145692854
8391a33263a886519897894c9a9e318ed4377eeb5ca7df7c1fa863dcd39e8753,catA_5,catB_0,catC_462,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.21088021819834832
674146deaa59b287d158683a633c3d8223ec565fbddf88a012cc56acbb1dcc4b,catA_0,catB_0,catC_999,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_5,0.1845756673693534
13a59feee70507d58ef489551ff9a66f1d167c84f66a6def00f79d48084ca79b,catA_15,catB_0,catC_650,catD_0,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_4,0.03137578528418032
73b194f03712f31ed9b80f64f17ff3e2548ec9088bf158b721c39bd49213794c,catA_6,catB_0,catC_650,catD_0,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_7,0.36439555962929004
d01b65bbabc799f726e4d5662694bd9f2c44e32d2537366741774e15609eed64,catA_22,catB_0,catC_389,catD_0,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_15,0.019975596315830905
87cba07829930f5062ca4d274fa284155c098457fdd7d23ae721c12fe04aa21a,catA_19,catB_0,catC_389,catD_0,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_13,0.09772968753388121
8621d788511cd5bc27e3b3a49dca4528e31cbb1d81f7b590d4d2028a858d3602,catA_9,catB_0,catC_389,catD_0,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_10,0.5775407725321888
d6c05c751f443ac009dd1960d5041dca794fdd46bf81da1e9ea5db2783506ec5,catA_4,catB_0,catC_1310,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_3,0.029969856250708107
b3860709f3419f48c09f5a8a3ac233f203a4a35d29187c51f5cc35da34562da2,catA_12,catB_0,catC_1310,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_11,0.1441526294932834
4b0151806bf1770328d5511177f0b8d0976d3127e17a2a9f4d34ac75b39f0052,catA_8,catB_0,catC_1310,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_9,0.004737036861009077
901dbaf8d2374bcf3da8d419053271d4e50838f4b4e705a86486c8696f67ee99,catA_11,catB_0,catC_1310,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.18435184483673003
bbdb90e6e9f00b73deed05e9ea067a688ec6df48fa2aa501213e11f050d1b2bb,catA_5,catB_0,catC_1310,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.16376967952117583
8a19b81f6a81184f63a8661839c91ca3e6fc491a55e52ae0b6284efa919f7942,catA_16,catB_0,catC_462,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_2,0.0014087741012993769
48860e6af1ddb91036c7d80c86a07e0f8bf3fafeb437b8d520e5cc0f7b2ad2c9,catA_0,catB_0,catC_1263,catD_0,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_5,0.005722593091231179
86c148d9be39886d4005fd749cecfa7603718dc6e3c1c9a1ff02f7527d249ab7,catA_1,catB_0,catC_1263,catD_0,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_6,0.00013658703154916522
016612e56967ca4dc2101e87ffbe2dc9ca12d79ee36efd06435d303848dc7eda,catA_6,catB_0,catC_1954,catD_0,catE_8,catF_0,-38764.875,12.938290420597331,0.0,44.7230757742448,17.622537763760466,0.0,45735444769.2075,11.09062194824219,1538269.0,0.0,8.65,44.05,0.0,40.4,2.75,0.6,10.15,22.92,10.05,unit_7,0.8766575007638254
a7ccc3460b12f059e55d11c5d4a71d5ad3f90d59a667a5eb2ce793abb0a27c3b,catA_10,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_4,0.00461229219602105
c1c30ae210d88c25c51253aefa4cd8c3c0a81a36ffb10bf0cd5c1d20bcd16af5,catA_13,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.2410349268884006
a72add3fc4a30e3d261e0683cfd1e28acfd202ae07cf37085aa21d2c252e780f,catA_11,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.2892764603379044
afbb340e05fd18acda3df25fffd734cb7e293758120adfa74b58cdde4c81f93d,catA_4,catB_0,catC_462,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_3,0.03969722354783003
a1738ae3a0071f558a6c240fde9a2a96668aefb771f1464eda78b9ee9d989af1,catA_8,catB_0,catC_462,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_9,0.027026608637792552
13eca2305d79a2222052f9832f68b3545edecdf922edba48419d445216f2cbba,catA_16,catB_0,catC_913,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_2,0.00015948291766318713
4e17d3b42de9831b15f2ea3ac09e368f0aeba48eeeb550ba0f7cb0882ce981fb,catA_2,catB_0,catC_913,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_1,0.014936506825341265
825b270ccc4e8fe8574bee61126f0c826af6a3b81a77c873eddde80efaa409c1,catA_5,catB_0,catC_245,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.08857398287749071
1ea0dd683218c8e98eacf585213626954804ad30df7687c5dc6bd2ba201f7f05,catA_12,catB_0,catC_71,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_11,0.11871543352036801
6eced0926f718f0a2f7052cee46811d612d125ea35273866913f4ba2383f8e57,catA_29,catB_0,catC_853,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_3,0.12143673760861878
cee40d1c4e408f0f85846078a9f0057897bd36155984db0f943b303314b5c7ca,catA_60,catB_0,catC_853,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_2,7.077544663039635e-07
cf1a535c41e3cf0e6769d860039e380af72daa16b74e089cea5849479e3e01a3,catA_64,catB_0,catC_853,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_2,7.077544663039635e-07
16c3f33d276bdd8eba26d1d1cbb515d051eca366fd76ea8b51ce3e12a0e8afa9,catA_65,catB_0,catC_853,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_2,7.077544663039635e-07
16e1ebf6a9b6090c4a690b344f9557bbb589a21974aa03d1d2c6bcb04c17dae6,catA_58,catB_0,catC_853,catD_1,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_2,7.077544663039635e-07
d1894f31e6f317661e5a7d720568e56100b2565a9b948df65e3998e41af18ed8,catA_0,catB_0,catC_700,catD_0,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_5,0.0011583521700620019
0181558475fbbffc6626e034eded06b2d6eae80b4aa4a963193b2f003cde970f,catA_1,catB_0,catC_700,catD_0,catE_2,catF_0,-40055.25,4.363288334589893,0.729193518337962,93.6771974435832,15.047884084971097,0.0,1464508831011.81,87.15892367892796,50941692.0,0.0,8.0,14.0,0.0,49.0,3.0,2.0,9.0,16.84,15.0,unit_6,0.0
2a0b51044fcf4c262dacc470641cf71cf8f85721ed7ef8aae217ddc845988dd1,catA_20,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_3,0.45783651650868096
68ceee49a1d77ee2a8434826efeeda6cb0e0a3b00cf179af1bd33437840080ee,catA_14,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_0,0.14842033487385406
81db17b33ce74a35fcb1e167e5b909ef59d76bfc7e38f5caf1658f90e0f4ae2b,catA_0,catB_0,catC_36,catD_0,catE_0,catF_0,75808.375,4.457840432015055,0.00571764592926749,122.299437237519,30.8319059046492,0.0,2806036371233.86,0.0,71176346.0,0.0,10.0,26.0,0.0,32.0,3.0,0.0,9.0,22.26,20.0,unit_5,0.10391329624446412
